# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
BCL2L13	ENSG00000099968	ENST00000611738	protein_coding	0	0	0	5	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000616863	protein_coding	0	0	0	5	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BCL2L13	ENSG00000099968	ENST00000618481	protein_coding	0	0	0	5	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000305877	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000398512	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCR	ENSG00000186716	ENST00000436990	processed_transcript	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000317361	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000342111	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000399765	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000399767	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000399774	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000473439	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000550946	retained_intron	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000551952	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000552886	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000611040	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000614949	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000615414	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000617586	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BID	ENSG00000015475	ENST00000622694	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
BIK	ENSG00000100290	ENST00000216115	protein_coding	0	0	0	4	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
BMS1P20	ENSG00000236850	ENST00000426066	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
BPIFC	ENSG00000184459	ENST00000300399	protein_coding	0	0	0	8	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BPIFC	ENSG00000184459	ENST00000397452	protein_coding	0	0	0	8	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BPIFC	ENSG00000184459	ENST00000534972	protein_coding	0	0	0	8	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000216267	protein_coding	0	0	0	30	24	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000404034	protein_coding	0	0	0	30	24	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000404760	protein_coding	0	0	0	30	24	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000438393	nonsense_mediated_decay	0	0	0	54	24	0	0	0	4	0	0	2	0	24	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000457780	protein_coding	0	1	0	30	24	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000459821	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000479985	retained_intron	0	0	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRD1	ENSG00000100425	ENST00000494833	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C22orf24	ENSG00000128254	ENST00000486651	antisense	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
C22orf24	ENSG00000128254	ENST00000623735	antisense	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
C22orf31	ENSG00000100249	ENST00000216071	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C22orf34	ENSG00000188511	ENST00000414287	lincRNA	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
C22orf34	ENSG00000188511	ENST00000416411	lincRNA	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
C22orf39	ENSG00000242259	ENST00000333059	protein_coding	0	1	6	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	4
C22orf39	ENSG00000242259	ENST00000399562	protein_coding	0	1	6	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	4
C22orf39	ENSG00000242259	ENST00000399568	protein_coding	0	1	6	8	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	1	4
C22orf39	ENSG00000242259	ENST00000509549	nonsense_mediated_decay	0	0	0	65	9	0	0	0	1	0	0	35	0	16	0	0	0	0	0	0	0	0	4
C22orf39	ENSG00000242259	ENST00000542103	protein_coding	0	1	6	5	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	1	4
C22orf39	ENSG00000242259	ENST00000611555	protein_coding	0	1	6	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	4
C22orf42	ENSG00000205856	ENST00000382097	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C22orf42	ENSG00000205856	ENST00000467813	retained_intron	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C22orf42	ENSG00000205856	ENST00000490640	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000263119	protein_coding	2	71	8	6	0	0	0	0	0	0	0	4	8	0	1	1	0	0	0	0	0	71	4
CABIN1	ENSG00000099991	ENST00000337989	protein_coding	0	20	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	20	0
CABIN1	ENSG00000099991	ENST00000398319	protein_coding	2	71	8	6	0	0	0	0	0	0	0	4	8	0	1	1	0	0	0	0	0	71	4
CABIN1	ENSG00000099991	ENST00000405822	protein_coding	2	64	8	13	0	0	0	0	0	0	0	11	8	0	1	1	0	0	0	0	0	64	4
CABIN1	ENSG00000099991	ENST00000445422	protein_coding	2	51	4	6	0	0	0	0	0	0	0	4	4	0	1	1	0	0	0	0	0	51	4
CABIN1	ENSG00000099991	ENST00000454754	protein_coding	2	51	4	6	0	0	0	0	0	0	0	4	4	0	1	1	0	0	0	0	0	51	4
CABIN1	ENSG00000099991	ENST00000459824	retained_intron	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000474981	retained_intron	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
CABIN1	ENSG00000099991	ENST00000485008	processed_transcript	0	0	0	24	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	11
CABIN1	ENSG00000099991	ENST00000495121	processed_transcript	0	1	0	18	0	0	0	0	16	0	0	0	0	3	0	0	1	0	0	0	0	0	0
CABIN1	ENSG00000099991	ENST00000617531	protein_coding	2	64	8	13	0	0	0	0	0	0	0	11	8	0	1	1	0	0	0	0	0	64	4
CABP7	ENSG00000100314	ENST00000216144	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000401624	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000402142	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000404898	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CACNA1I	ENSG00000100346	ENST00000407673	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
CACNG2	ENSG00000166862	ENST00000300105	protein_coding	0	0	0	13	8	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CBX6	ENSG00000183741	ENST00000216083	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBX6	ENSG00000183741	ENST00000407418	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000216133	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CBX7	ENSG00000100307	ENST00000401405	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CBX7	ENSG00000100307	ENST00000434260	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CBX7	ENSG00000100307	ENST00000475962	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
CBX7	ENSG00000100307	ENST00000477827	retained_intron	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CBX7	ENSG00000100307	ENST00000482294	retained_intron	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CCDC117	ENSG00000159873	ENST00000249064	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC117	ENSG00000159873	ENST00000421503	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC117	ENSG00000159873	ENST00000432510	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC117	ENSG00000159873	ENST00000448492	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC117	ENSG00000159873	ENST00000453543	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC134	ENSG00000100147	ENST00000255784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC134	ENSG00000100147	ENST00000402061	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCT8L2	ENSG00000198445	ENST00000359963	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CDC45	ENSG00000093009	ENST00000263201	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000404724	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000407835	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000437685	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000438587	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000455750	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000483431	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000487669	retained_intron	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CDC45	ENSG00000093009	ENST00000491520	retained_intron	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
CECR1	ENSG00000093072	ENST00000262607	protein_coding	0	0	0	47	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	0	0
CECR1	ENSG00000093072	ENST00000330232	protein_coding	0	0	0	47	0	0	0	0	2	0	0	42	0	0	0	0	0	0	0	0	0	0	3
CECR1	ENSG00000093072	ENST00000399837	protein_coding	0	0	0	49	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	0	2
CECR1	ENSG00000093072	ENST00000399839	protein_coding	0	0	0	49	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	0	2
CECR1	ENSG00000093072	ENST00000441548	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CECR1	ENSG00000093072	ENST00000449907	protein_coding	0	0	0	49	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	0	2
CECR1	ENSG00000093072	ENST00000469063	processed_transcript	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
CECR1	ENSG00000093072	ENST00000480276	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	3
CECR1	ENSG00000093072	ENST00000543038	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CECR1	ENSG00000093072	ENST00000610390	protein_coding	0	0	0	49	0	0	0	0	2	0	0	45	0	0	0	0	0	0	0	0	0	0	2
CECR2	ENSG00000099954	ENST00000262608	protein_coding	0	0	0	37	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000342247	protein_coding	0	0	0	37	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000400585	protein_coding	0	0	0	37	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000497534	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CECR2	ENSG00000099954	ENST00000612582	protein_coding	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
CECR3	ENSG00000241832	ENST00000428828	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000262738	protein_coding	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
CELSR1	ENSG00000075275	ENST00000454637	protein_coding	0	0	0	17	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
CERK	ENSG00000100422	ENST00000216264	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CERK	ENSG00000100422	ENST00000443629	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CHADL	ENSG00000100399	ENST00000216241	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CHADL	ENSG00000100399	ENST00000417999	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CHADL	ENSG00000100399	ENST00000455425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CHEK2	ENSG00000183765	ENST00000328354	protein_coding	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000348295	protein_coding	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000382565	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000382580	protein_coding	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000398017	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000404276	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000405598	protein_coding	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000416671	nonsense_mediated_decay	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000425190	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000433028	nonsense_mediated_decay	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000434810	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000439200	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CHEK2	ENSG00000183765	ENST00000456369	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000472807	retained_intron	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCP1	ENSG00000232305	ENST00000455251	processed_pseudogene	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000412649	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000427926	protein_coding	0	0	0	15	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000449918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000615606	retained_intron	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000617103	nonsense_mediated_decay	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000617926	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000621271	protein_coding	0	0	0	15	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0
CLTCL1	ENSG00000070371	ENST00000622493	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMT	ENSG00000093010	ENST00000207636	nonsense_mediated_decay	0	0	0	33	10	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
COMT	ENSG00000093010	ENST00000361682	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000403184	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000403710	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000406520	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000407537	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000412786	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000428707	protein_coding	0	12	1	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	10
COMT	ENSG00000093010	ENST00000449653	protein_coding	1	17	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	17	0
COMT	ENSG00000093010	ENST00000467943	retained_intron	0	0	0	23	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0
COMT	ENSG00000093010	ENST00000493893	processed_transcript	0	0	0	23	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	10
COMT	ENSG00000093010	ENST00000585066	miRNA	0	0	0	23	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	10
COX5BP7	ENSG00000226024	ENST00000414780	processed_pseudogene	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
COX6B1P3	ENSG00000172912	ENST00000312310	processed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
COX7BP1	ENSG00000243453	ENST00000458450	processed_pseudogene	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
CPSF1P1	ENSG00000214076	ENST00000397477	processed_pseudogene	0	0	0	57	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
CRKL	ENSG00000099942	ENST00000354336	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CRKL	ENSG00000099942	ENST00000411769	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CRYBB2P1	ENSG00000100058	ENST00000354451	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CRYBB2P1	ENSG00000100058	ENST00000509460	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
CRYBB2P1	ENSG00000100058	ENST00000609513	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CSDC2	ENSG00000172346	ENST00000306149	protein_coding	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSDC2	ENSG00000172346	ENST00000460790	protein_coding	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000359867	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000366216	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000396832	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000400206	protein_coding	0	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000403904	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000431611	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000431632	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000494610	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSNK1E	ENSG00000213923	ENST00000495232	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-125H2.1	ENSG00000232464	ENST00000436423	antisense	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CTA-221G9.10	ENSG00000271181	ENST00000604037	processed_pseudogene	0	0	0	25	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
CTA-228A9.3	ENSG00000272720	ENST00000609162	lincRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-228A9.4	ENSG00000279080	ENST00000624072	antisense	0	0	0	53	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	4
CTA-243E7.1	ENSG00000279110	ENST00000623980	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CTA-268H5.9	ENSG00000213752	ENST00000445867	processed_pseudogene	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CTA-292E10.6	ENSG00000226471	ENST00000418292	antisense	0	0	0	28	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25
CTA-292E10.6	ENSG00000226471	ENST00000451486	antisense	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTA-292E10.6	ENSG00000226471	ENST00000458080	antisense	0	0	0	31	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	28
CTA-292E10.6	ENSG00000226471	ENST00000585003	antisense	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
CTA-292E10.7	ENSG00000224256	ENST00000447099	processed_pseudogene	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-342B11.1	ENSG00000227519	ENST00000430449	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-342B11.2	ENSG00000230866	ENST00000416995	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
